latitude,longitude,population_1km,population_3km,population_density,nearest_major_road_km,road_density,competitors_1km,competitors_3km,nearest_competitor_km,landuse_score,environment_risk_score,catchment_population_10m,catchment_population_20m,catchment_population_30m,target_readiness
22.316878,70.771875,27412.0,195335.0,8725.5,0.12,3.64,2.0,5.0,5.0,49.2,100.0,195335.0,632043.0,813182.0,78.34
22.232534,70.817765,1961.0,22735.0,624.2,0.001,2.58,0.0,0.0,5.0,50.0,100.0,22735.0,180094.0,526461.0,88.16
22.254566,70.900023,858.0,7955.0,273.1,0.584,0.22,0.0,0.0,5.0,44.2,100.0,7955.0,32152.0,129691.0,74.41
22.310831,70.712173,2599.0,44042.0,827.3,1.599,1.06,0.0,3.0,5.0,50.0,100.0,44042.0,229732.0,536308.0,68.67
22.283177,70.757967,40363.0,272210.0,12847.9,0.688,4.99,1.0,6.0,5.0,50.0,60.0,272210.0,632742.0,789224.0,68.66
22.269211,70.70555,959.0,10453.0,305.3,1.049,0.0,0.0,1.0,5.0,44.2,60.0,10453.0,179087.0,414564.0,65.89
22.254542,70.701346,565.0,5382.0,179.8,0.415,2.29,0.0,0.0,5.0,44.2,100.0,5382.0,79604.0,333310.0,80.87
22.359998,70.842639,2382.0,20433.0,758.2,2.541,0.0,0.0,0.0,5.0,49.2,100.0,20433.0,80351.0,300188.0,71.56
22.360384,70.757044,2149.0,19059.0,684.0,2.539,0.0,0.0,0.0,5.0,50.0,100.0,19059.0,117315.0,520294.0,68.0
22.278931,70.794844,33395.0,308152.0,10630.0,0.423,4.67,1.0,5.0,5.0,73.3,60.0,308152.0,661958.0,825064.0,74.01
22.263401,70.800411,19070.0,171581.0,6070.2,0.051,6.3,1.0,3.0,5.0,73.3,100.0,171581.0,554679.0,793127.0,83.2
22.295106,70.743083,60134.0,222416.0,19141.2,1.246,0.7,2.0,7.0,5.0,75.8,100.0,222416.0,548248.0,742694.0,68.39
22.296532,70.73648,49160.0,186574.0,15648.1,0.806,1.17,1.0,6.0,5.0,75.8,100.0,186574.0,481859.0,712231.0,74.95
22.325227,70.851502,3756.0,32809.0,1195.6,0.069,4.58,0.0,0.0,5.0,49.2,100.0,32809.0,146259.0,526726.0,80.51
22.259818,70.736412,1927.0,46121.0,613.4,1.063,1.0,0.0,0.0,5.0,49.2,100.0,46121.0,329055.0,674587.0,72.0
22.225952,70.781141,1655.0,12001.0,526.8,1.465,0.0,0.0,0.0,5.0,50.0,100.0,12001.0,149079.0,582320.0,72.65
22.34363,70.861096,2319.0,21203.0,738.2,0.985,1.75,0.0,0.0,5.0,44.2,100.0,21203.0,86114.0,309392.0,71.61
22.262977,70.821597,31263.0,128592.0,9951.3,0.005,6.42,0.0,1.0,5.0,73.3,60.0,128592.0,433590.0,719660.0,86.19
22.327197,70.837039,5056.0,42716.0,1609.4,0.801,0.0,0.0,0.0,5.0,49.2,100.0,42716.0,264343.0,620331.0,76.33
22.280235,70.825539,13136.0,161104.0,4181.3,0.434,4.38,0.0,3.0,5.0,73.3,60.0,161104.0,479725.0,759454.0,78.19
22.27356,70.871483,1975.0,20486.0,628.7,0.723,1.06,0.0,0.0,5.0,44.2,100.0,20486.0,128624.0,386631.0,77.52
22.314911,70.724339,5547.0,86654.0,1765.7,0.358,4.21,0.0,3.0,5.0,49.2,100.0,86654.0,312555.0,626098.0,80.6
22.225175,70.84411,1245.0,9752.0,396.3,1.157,0.0,0.0,0.0,5.0,50.0,100.0,9752.0,102346.0,288353.0,75.56
22.363984,70.873546,1312.0,10850.0,417.6,3.509,0.82,0.0,0.0,5.0,44.2,100.0,10850.0,43894.0,113890.0,67.66
22.292765,70.874461,2254.0,20893.0,717.5,1.134,1.1,0.0,0.0,5.0,0.0,20.0,20893.0,116816.0,407933.0,8.09
22.259411,70.915639,536.0,4520.0,170.6,1.851,0.0,0.0,0.0,5.0,44.2,100.0,4520.0,21552.0,78513.0,67.75
22.253607,70.715929,1159.0,10009.0,368.9,0.943,0.0,0.0,0.0,5.0,44.2,100.0,10009.0,181279.0,432337.0,69.51
22.346732,70.872277,1580.0,16211.0,502.9,1.734,0.55,0.0,0.0,5.0,44.2,100.0,16211.0,64643.0,167963.0,70.44
22.289218,70.788866,56676.0,346486.0,18040.5,0.075,5.05,0.0,8.0,5.0,50.0,60.0,346486.0,713886.0,835214.0,76.8
22.302952,70.81802,9733.0,169181.0,3098.1,0.485,7.47,0.0,3.0,5.0,50.0,100.0,169181.0,550572.0,828711.0,82.96
22.286849,70.77622,31126.0,365506.0,9907.7,0.186,10.23,0.0,9.0,5.0,73.3,60.0,365506.0,698042.0,822297.0,80.97
22.225258,70.859769,1022.0,7885.0,325.3,0.119,1.04,0.0,0.0,5.0,44.2,100.0,7885.0,63761.0,199269.0,80.38
22.334708,70.798282,5938.0,65044.0,1890.1,0.454,2.43,0.0,0.0,5.0,49.2,100.0,65044.0,406198.0,799879.0,82.45
22.271785,70.811349,33554.0,197177.0,10680.6,0.147,6.78,1.0,3.0,5.0,73.3,100.0,197177.0,553517.0,802003.0,85.88
22.22919,70.741407,1127.0,8991.0,358.7,2.102,0.0,0.0,0.0,5.0,50.0,100.0,8991.0,94287.0,467818.0,72.72
22.357454,70.854588,1980.0,18349.0,630.3,2.418,0.0,0.0,0.0,5.0,50.0,100.0,18349.0,71980.0,220121.0,70.41
22.258641,70.890587,1080.0,10555.0,343.8,0.471,0.65,0.0,0.0,5.0,44.2,100.0,10555.0,53651.0,184759.0,76.48
22.311627,70.71407,2833.0,53777.0,901.8,1.406,1.07,0.0,3.0,5.0,50.0,100.0,53777.0,244460.0,555990.0,75.81
22.323272,70.868384,2432.0,23065.0,774.1,0.434,2.6,0.0,0.0,5.0,44.2,100.0,23065.0,96987.0,407730.0,77.91
22.279024,70.753855,25083.0,249038.0,7984.2,0.649,4.27,0.0,6.0,5.0,50.0,20.0,249038.0,609650.0,774308.0,61.49
22.351268,70.777769,3106.0,32573.0,988.7,0.975,0.0,0.0,1.0,5.0,49.2,100.0,32573.0,230697.0,660524.0,71.68
22.253627,70.894698,981.0,8959.0,312.3,0.198,1.0,0.0,0.0,5.0,44.2,100.0,8959.0,39011.0,155025.0,80.94
22.314156,70.880369,2069.0,17925.0,658.6,1.235,0.0,0.0,0.0,5.0,44.2,100.0,17925.0,77343.0,299681.0,73.67
22.335005,70.773023,5215.0,74447.0,1660.0,0.079,3.54,1.0,3.0,5.0,49.2,100.0,74447.0,476153.0,756246.0,79.6
22.253459,70.84887,2694.0,45940.0,857.5,2.025,0.0,0.0,0.0,5.0,50.0,100.0,45940.0,185332.0,489600.0,69.0
22.294876,70.782032,46544.0,365869.0,14815.4,0.223,6.27,0.0,9.0,5.0,73.3,100.0,365869.0,710558.0,835479.0,88.83
22.331116,70.784124,7071.0,98317.0,2250.8,1.054,2.46,0.0,3.0,5.0,49.2,100.0,98317.0,502967.0,801885.0,74.78
22.354196,70.702854,710.0,5740.0,226.0,0.899,0.0,0.0,0.0,5.0,50.0,100.0,5740.0,33886.0,231541.0,75.01
22.245542,70.766161,2362.0,49439.0,751.8,0.931,3.03,0.0,0.0,5.0,49.2,100.0,49439.0,373831.0,726129.0,76.58
22.325814,70.892197,1383.0,12880.0,440.2,0.271,0.94,0.0,0.0,5.0,44.2,100.0,12880.0,53241.0,144143.0,83.39
22.243617,70.881639,1087.0,10143.0,346.0,0.202,2.72,0.0,0.0,5.0,44.2,100.0,10143.0,55059.0,186095.0,85.12
22.311007,70.703769,1178.0,16996.0,375.0,2.466,0.91,0.0,0.0,5.0,50.0,100.0,16996.0,177877.0,441845.0,68.56
22.36356,70.806836,2520.0,23892.0,802.1,0.558,0.66,0.0,0.0,5.0,50.0,100.0,23892.0,108514.0,424044.0,80.34
22.302912,70.818331,8922.0,170118.0,2840.0,0.502,7.31,0.0,3.0,5.0,50.0,100.0,170118.0,548340.0,827782.0,83.74
22.377476,70.863485,944.0,7592.0,300.5,4.735,0.0,0.0,0.0,5.0,44.2,100.0,7592.0,36503.0,100537.0,66.37
22.22,70.7,214.0,1864.0,68.1,4.158,0.0,0.0,0.0,5.0,50.0,100.0,1864.0,10556.0,100886.0,70.56
22.316531,70.833083,6012.0,52476.0,1913.7,0.278,4.0,0.0,0.0,5.0,49.2,100.0,52476.0,397923.0,700880.0,82.37
22.314304,70.765008,21281.0,200018.0,6774.0,0.273,4.3,0.0,6.0,5.0,50.0,100.0,200018.0,625860.0,800791.0,80.69
22.262725,70.850152,3954.0,54919.0,1258.6,1.035,0.0,0.0,0.0,5.0,50.0,100.0,54919.0,219382.0,525750.0,76.63
22.355076,70.759424,2400.0,22871.0,763.9,2.152,0.0,0.0,1.0,5.0,50.0,100.0,22871.0,166074.0,588512.0,69.56
22.255927,70.790724,4343.0,118285.0,1382.4,0.216,3.13,0.0,2.0,5.0,49.2,100.0,118285.0,528957.0,775944.0,78.71
22.270287,70.904143,925.0,8139.0,294.4,0.658,0.0,0.0,0.0,5.0,44.2,100.0,8139.0,34943.0,131175.0,73.9
22.22,70.769253,854.0,7950.0,271.8,0.092,0.56,0.0,0.0,5.0,50.0,100.0,7950.0,82325.0,491269.0,82.58
22.366982,70.899557,674.0,5698.0,214.5,2.953,1.05,0.0,0.0,5.0,44.2,100.0,5698.0,22787.0,63239.0,67.55
22.285408,70.896876,1296.0,11586.0,412.5,0.078,1.05,0.0,0.0,5.0,44.2,100.0,11586.0,49888.0,177414.0,81.94
22.282803,70.816729,15905.0,224640.0,5062.7,0.006,3.3,0.0,4.0,5.0,50.0,60.0,224640.0,565038.0,813404.0,78.75
22.30843,70.72793,13232.0,125930.0,4211.9,0.017,4.79,1.0,4.0,5.0,49.2,100.0,125930.0,371946.0,651847.0,79.44
22.318311,70.721896,3749.0,61541.0,1193.3,0.624,2.19,0.0,2.0,5.0,49.2,100.0,61541.0,283032.0,601422.0,74.32
22.251062,70.891002,945.0,9578.0,300.8,0.053,1.05,0.0,0.0,5.0,44.2,100.0,9578.0,43119.0,165980.0,82.95
22.29942,70.833767,6125.0,66729.0,1949.6,0.083,7.9,0.0,0.0,5.0,50.0,100.0,66729.0,436404.0,726023.0,93.99
22.280365,70.840741,7536.0,83970.0,2398.8,0.375,5.48,0.0,0.0,5.0,50.0,100.0,83970.0,367892.0,671173.0,84.33
22.287939,70.862195,2718.0,29616.0,865.2,0.643,0.0,0.0,0.0,5.0,44.2,60.0,29616.0,186083.0,488731.0,70.43
22.315188,70.764712,19975.0,197480.0,6358.2,0.299,4.04,0.0,6.0,5.0,50.0,100.0,197480.0,622195.0,799151.0,81.17
22.272268,70.900037,1040.0,9502.0,331.0,0.237,0.97,0.0,0.0,5.0,44.2,100.0,9502.0,41486.0,153800.0,80.84
22.28995,70.885632,1672.0,15631.0,532.2,1.233,0.0,0.0,0.0,5.0,44.2,60.0,15631.0,78275.0,280734.0,63.36
22.260631,70.7,531.0,5493.0,169.0,0.258,1.97,0.0,0.0,5.0,50.0,100.0,5493.0,106308.0,343189.0,82.89
22.323885,70.713314,1547.0,24874.0,492.4,1.582,0.94,0.0,1.0,5.0,50.0,100.0,24874.0,202134.0,500230.0,72.95
22.229198,70.849961,1372.0,10620.0,436.7,1.07,0.0,0.0,0.0,5.0,50.0,100.0,10620.0,106646.0,280484.0,72.02
22.327787,70.827023,5322.0,50158.0,1694.0,0.677,1.4,0.0,0.0,5.0,49.2,100.0,50158.0,352551.0,692777.0,78.49
22.338249,70.873157,1988.0,17570.0,632.8,0.961,0.0,0.0,0.0,5.0,44.2,100.0,17570.0,74017.0,216397.0,71.7
22.22,70.791687,925.0,9296.0,294.4,1.012,1.83,0.0,0.0,5.0,50.0,100.0,9296.0,109404.0,468382.0,73.71
22.270805,70.864098,2529.0,28506.0,805.0,0.037,3.14,0.0,0.0,5.0,44.2,100.0,28506.0,164517.0,438818.0,82.85
22.37091,70.819255,2052.0,16777.0,653.2,2.03,0.0,0.0,0.0,5.0,50.0,100.0,16777.0,73482.0,300072.0,72.78
22.32794,70.761768,5475.0,92565.0,1742.7,0.565,1.28,1.0,3.0,5.0,50.0,100.0,92565.0,532281.0,750075.0,74.07
22.315826,70.863589,2991.0,27262.0,952.1,1.173,0.0,0.0,0.0,5.0,44.2,100.0,27262.0,121784.0,476240.0,72.72
22.266932,70.809189,34723.0,179716.0,11052.7,0.465,6.3,1.0,3.0,5.0,73.3,100.0,179716.0,537071.0,792436.0,85.6
22.243357,70.743901,1646.0,17579.0,523.9,1.287,1.65,0.0,0.0,5.0,49.2,100.0,17579.0,235413.0,647560.0,72.79
22.277798,70.909838,901.0,7014.0,286.8,1.251,1.27,0.0,0.0,5.0,44.2,100.0,7014.0,31468.0,111871.0,75.38
22.36067,70.767896,2462.0,21323.0,783.7,2.362,1.08,0.0,0.0,5.0,50.0,100.0,21323.0,129783.0,551839.0,69.88
22.262386,70.734452,1858.0,52254.0,591.4,0.754,1.06,0.0,0.0,5.0,49.2,100.0,52254.0,332240.0,669287.0,72.07
22.245705,70.70726,796.0,6199.0,253.4,1.518,0.0,0.0,0.0,5.0,44.2,100.0,6199.0,59525.0,329961.0,72.75
22.265654,70.912756,716.0,5584.0,227.9,1.542,0.0,0.0,0.0,5.0,44.2,100.0,5584.0,25515.0,93242.0,71.49
22.256149,70.874005,1682.0,14629.0,535.4,0.207,1.98,0.0,0.0,5.0,44.2,100.0,14629.0,99110.0,284082.0,78.37
22.263004,70.762428,17312.0,135150.0,5510.6,0.932,4.57,0.0,2.0,5.0,49.2,100.0,135150.0,593504.0,765303.0,76.88
22.321831,70.807113,8395.0,122820.0,2672.2,1.239,1.08,0.0,1.0,5.0,49.2,100.0,122820.0,482077.0,824364.0,74.13
22.279208,70.852149,3866.0,52452.0,1230.6,0.381,2.28,0.0,0.0,5.0,50.0,100.0,52452.0,268922.0,577386.0,80.22
22.32248,70.86666,2626.0,23969.0,835.9,0.464,2.13,0.0,0.0,5.0,44.2,100.0,23969.0,102820.0,430654.0,80.95
22.221823,70.903641,357.0,2908.0,113.6,0.995,1.07,0.0,0.0,5.0,44.2,100.0,2908.0,13498.0,54918.0,71.03
22.234763,70.77661,1998.0,19446.0,636.0,1.429,0.0,0.0,0.0,5.0,50.0,100.0,19446.0,229538.0,678677.0,76.91
22.285481,70.809612,28341.0,267231.0,9021.2,0.412,2.53,1.0,4.0,5.0,0.0,20.0,267231.0,609043.0,828270.0,8.15
22.348052,70.872683,1622.0,15431.0,516.3,1.879,0.76,0.0,0.0,5.0,44.2,100.0,15431.0,63554.0,158365.0,69.03
22.239773,70.863849,1319.0,12956.0,419.9,1.169,0.0,0.0,0.0,5.0,44.2,100.0,12956.0,101324.0,265136.0,71.17
22.315903,70.8178,8613.0,97955.0,2741.6,0.817,4.23,0.0,0.0,5.0,49.2,100.0,97955.0,486143.0,808772.0,78.23
22.332765,70.881163,1754.0,15754.0,558.3,0.104,4.56,0.0,0.0,5.0,44.2,100.0,15754.0,65867.0,179925.0,81.93
22.280834,70.897786,1128.0,10946.0,359.1,0.01,2.0,0.0,0.0,5.0,44.2,100.0,10946.0,47739.0,171789.0,81.26
22.30457,70.804514,27661.0,249595.0,8804.8,0.004,8.84,0.0,5.0,5.0,50.0,100.0,249595.0,629479.0,842999.0,89.3
22.302461,70.820166,8682.0,150375.0,2763.6,0.612,5.74,0.0,3.0,5.0,50.0,100.0,150375.0,535409.0,815895.0,82.32
22.220248,70.896036,376.0,3366.0,119.7,1.74,0.97,0.0,0.0,5.0,44.2,100.0,3366.0,15415.0,71089.0,68.6
22.249985,70.799542,4173.0,82264.0,1328.3,0.06,8.46,0.0,1.0,5.0,50.0,100.0,82264.0,438708.0,747325.0,91.11
22.240108,70.788273,2537.0,31753.0,807.6,1.094,2.38,0.0,0.0,5.0,49.2,100.0,31753.0,323517.0,709860.0,75.15
22.296238,70.834479,6078.0,72407.0,1934.7,0.051,7.82,0.0,0.0,5.0,50.0,60.0,72407.0,426175.0,720120.0,89.48
22.354164,70.775092,3118.0,29143.0,992.5,1.375,0.0,0.0,1.0,5.0,49.2,100.0,29143.0,189456.0,632506.0,72.64
22.353275,70.757433,2485.0,22789.0,791.0,1.872,0.0,0.0,1.0,5.0,50.0,100.0,22789.0,178924.0,603124.0,71.44
22.299922,70.862203,3268.0,28394.0,1040.2,0.279,1.12,0.0,0.0,5.0,44.2,100.0,28394.0,168768.0,498677.0,80.56
22.290107,70.917246,657.0,5237.0,209.1,0.962,1.18,0.0,0.0,5.0,44.2,60.0,5237.0,26370.0,85809.0,69.76
22.357932,70.848009,2104.0,20056.0,669.7,2.385,0.0,0.0,0.0,5.0,49.2,100.0,20056.0,78641.0,276638.0,68.98
22.34537,70.703177,880.0,6610.0,280.1,0.113,1.07,0.0,0.0,5.0,50.0,100.0,6610.0,58036.0,288632.0,80.65
22.28419,70.791796,49976.0,330493.0,15907.9,0.178,4.28,2.0,6.0,5.0,0.0,0.0,330493.0,695447.0,830984.0,8.44
22.340298,70.84469,3131.0,30322.0,996.6,0.401,1.55,0.0,0.0,5.0,49.2,100.0,30322.0,122780.0,484895.0,82.99
22.346032,70.791544,4479.0,42410.0,1425.7,0.173,1.93,0.0,1.0,5.0,49.2,100.0,42410.0,293575.0,712321.0,84.02
22.22,70.880674,488.0,4335.0,155.3,1.627,0.0,0.0,0.0,5.0,50.0,100.0,4335.0,22249.0,121681.0,69.1
22.287928,70.819175,8533.0,217716.0,2716.1,0.461,3.3,0.0,4.0,5.0,0.0,20.0,217716.0,551781.0,810349.0,8.85
22.337529,70.917182,579.0,4747.0,184.3,0.591,0.43,0.0,0.0,5.0,44.2,100.0,4747.0,22987.0,64794.0,77.85
22.288447,70.788353,57599.0,348532.0,18334.3,0.169,5.17,0.0,8.0,5.0,50.0,60.0,348532.0,715169.0,834315.0,76.11
22.273776,70.872013,2101.0,19501.0,668.8,0.782,1.06,0.0,0.0,5.0,44.2,100.0,19501.0,127068.0,385330.0,71.77
22.311743,70.802329,14738.0,231813.0,4691.3,0.667,1.07,0.0,5.0,5.0,49.2,100.0,231813.0,606254.0,839534.0,73.75
22.336746,70.725133,1766.0,20804.0,562.1,1.155,0.0,0.0,0.0,5.0,50.0,100.0,20804.0,212487.0,535709.0,70.31
22.319723,70.875145,2074.0,19955.0,660.2,1.04,0.0,0.0,0.0,5.0,44.2,100.0,19955.0,85397.0,341390.0,70.49
22.220884,70.783246,975.0,9343.0,310.4,1.54,0.0,0.0,0.0,5.0,50.0,100.0,9343.0,108141.0,506961.0,72.88
22.256602,70.716687,1184.0,11576.0,376.9,0.718,0.15,0.0,0.0,5.0,44.2,100.0,11576.0,206859.0,470188.0,68.09
22.221959,70.760607,1125.0,8077.0,358.1,0.657,0.91,0.0,0.0,5.0,50.0,100.0,8077.0,82792.0,492893.0,79.72
22.353394,70.867527,1564.0,15670.0,497.8,2.193,0.91,0.0,0.0,5.0,44.2,100.0,15670.0,63775.0,160710.0,67.76
22.239936,70.821567,2238.0,49211.0,712.4,0.426,3.04,0.0,0.0,5.0,50.0,100.0,49211.0,223974.0,570650.0,80.32
22.306251,70.822961,7703.0,111586.0,2451.9,0.36,7.31,0.0,0.0,5.0,50.0,100.0,111586.0,498926.0,794833.0,86.35
22.303108,70.853081,4048.0,35976.0,1288.5,0.78,0.0,0.0,0.0,5.0,50.0,100.0,35976.0,255255.0,578333.0,74.44
22.228661,70.822329,1756.0,15374.0,559.0,0.474,0.93,0.0,0.0,5.0,50.0,100.0,15374.0,145657.0,468154.0,78.07
22.231343,70.893061,730.0,5685.0,232.4,0.959,0.0,0.0,0.0,5.0,44.2,100.0,5685.0,23076.0,110758.0,71.68
22.297437,70.756082,38861.0,291954.0,12369.8,1.309,4.41,1.0,9.0,5.0,75.8,100.0,291954.0,618673.0,791749.0,73.0
22.353599,70.761443,2702.0,24495.0,860.1,2.095,0.09,0.0,1.0,5.0,50.0,100.0,24495.0,180695.0,612489.0,66.89
22.235007,70.732651,1049.0,9604.0,333.9,2.695,1.08,0.0,0.0,5.0,50.0,100.0,9604.0,109178.0,453295.0,70.07
22.363538,70.70257,618.0,4497.0,196.7,0.054,2.1,0.0,0.0,5.0,50.0,100.0,4497.0,22534.0,154987.0,84.18
22.270456,70.777251,33493.0,212573.0,10661.2,0.301,4.2,1.0,5.0,5.0,75.8,100.0,212573.0,672642.0,800290.0,79.8
22.270834,70.790651,10425.0,258054.0,3318.4,0.021,4.43,0.0,5.0,5.0,50.0,100.0,258054.0,647362.0,810569.0,86.41
22.311271,70.891909,1526.0,13695.0,485.7,0.229,0.98,0.0,0.0,5.0,44.2,100.0,13695.0,57207.0,182316.0,79.73
22.243987,70.815601,3403.0,71548.0,1083.2,0.22,1.93,0.0,1.0,5.0,50.0,100.0,71548.0,295820.0,636302.0,79.98
22.351125,70.721092,1240.0,11761.0,394.7,0.049,2.68,0.0,0.0,5.0,50.0,100.0,11761.0,85706.0,378599.0,89.62
22.275915,70.779021,31526.0,284111.0,10035.0,0.093,6.3,1.0,6.0,5.0,50.0,60.0,284111.0,690333.0,811219.0,77.84
22.371667,70.915673,405.0,2659.0,128.9,2.962,1.51,0.0,0.0,5.0,44.2,100.0,2659.0,12805.0,39633.0,70.87
22.2314,70.883181,887.0,6934.0,282.3,0.827,0.0,0.0,0.0,5.0,44.2,100.0,6934.0,32391.0,148491.0,73.56
22.33362,70.741621,2734.0,40831.0,870.3,0.196,1.02,0.0,2.0,5.0,50.0,100.0,40831.0,339790.0,656760.0,83.06
22.348952,70.860305,2054.0,19650.0,653.8,1.554,1.24,0.0,0.0,5.0,44.2,100.0,19650.0,79383.0,252252.0,72.87
22.284841,70.886722,1633.0,14897.0,519.8,1.127,0.0,0.0,0.0,5.0,44.2,100.0,14897.0,76032.0,253366.0,72.2
22.321638,70.880282,1937.0,17603.0,616.6,1.009,0.58,0.0,0.0,5.0,44.2,100.0,17603.0,73566.0,254803.0,73.46
22.374915,70.848381,1432.0,10786.0,455.8,4.258,0.0,0.0,0.0,5.0,50.0,100.0,10786.0,48678.0,135125.0,70.01
22.295112,70.702038,1121.0,14621.0,356.8,2.675,0.0,0.0,1.0,5.0,50.0,100.0,14621.0,182419.0,444307.0,68.88
22.360222,70.89621,813.0,7693.0,258.8,2.33,0.61,0.0,0.0,5.0,44.2,100.0,7693.0,28942.0,77273.0,68.16
22.312914,70.887814,1556.0,15373.0,495.3,0.579,0.27,0.0,0.0,5.0,44.2,100.0,15373.0,63748.0,208233.0,71.48
22.302616,70.92,484.0,4775.0,154.1,0.606,0.79,0.0,0.0,5.0,50.0,60.0,4775.0,24813.0,74516.0,73.12
22.289526,70.789588,62967.0,340407.0,20043.0,0.005,4.75,1.0,8.0,5.0,50.0,60.0,340407.0,711248.0,835926.0,73.54
22.363198,70.75258,1883.0,16102.0,599.4,2.616,0.0,0.0,0.0,5.0,50.0,100.0,16102.0,94137.0,463293.0,71.07
22.322494,70.789571,12037.0,173499.0,3831.5,0.615,1.67,0.0,4.0,5.0,49.2,100.0,173499.0,570530.0,826643.0,75.85
22.38,70.802936,1122.0,10969.0,357.1,0.225,1.26,0.0,0.0,5.0,50.0,100.0,10969.0,57097.0,235869.0,83.54
22.354717,70.738408,1657.0,16183.0,527.4,1.177,1.04,0.0,0.0,5.0,50.0,100.0,16183.0,118558.0,481590.0,75.44
22.274274,70.827601,21447.0,139630.0,6826.8,0.314,4.99,0.0,1.0,5.0,73.3,100.0,139630.0,436919.0,727956.0,87.12
22.304847,70.913614,817.0,6538.0,260.1,0.591,1.19,0.0,0.0,5.0,44.2,100.0,6538.0,30708.0,93701.0,76.76
22.344273,70.890218,1196.0,11221.0,380.7,0.943,0.0,0.0,0.0,5.0,44.2,100.0,11221.0,45187.0,112636.0,69.31
22.292863,70.873504,2329.0,21357.0,741.3,1.04,1.09,0.0,0.0,5.0,0.0,20.0,21357.0,119180.0,413952.0,7.82
22.241295,70.906084,667.0,5226.0,212.3,0.689,0.8,0.0,0.0,5.0,44.2,100.0,5226.0,20506.0,85770.0,80.53
22.326829,70.73323,3274.0,56667.0,1042.1,0.118,2.49,0.0,2.0,5.0,49.2,100.0,56667.0,326924.0,642498.0,80.13
22.310912,70.803854,14461.0,226588.0,4603.1,0.694,1.42,0.0,5.0,5.0,50.0,100.0,226588.0,602443.0,839813.0,72.6
22.256652,70.863305,2117.0,23004.0,673.9,0.534,0.61,0.0,0.0,5.0,44.2,100.0,23004.0,143828.0,384290.0,81.45
22.265894,70.906898,856.0,7092.0,272.5,0.937,0.0,0.0,0.0,5.0,44.2,100.0,7092.0,30527.0,115163.0,74.12
22.349757,70.7,603.0,5295.0,191.9,0.621,0.0,0.0,0.0,5.0,50.0,100.0,5295.0,37942.0,241919.0,72.05
22.225921,70.7632,1380.0,10239.0,439.3,0.236,2.03,0.0,0.0,5.0,50.0,100.0,10239.0,114635.0,564640.0,76.45
22.248527,70.832017,3551.0,75363.0,1130.3,1.383,0.0,0.0,0.0,5.0,50.0,100.0,75363.0,237642.0,577625.0,68.45
22.234063,70.78858,2076.0,19963.0,660.8,1.248,1.79,0.0,0.0,5.0,50.0,100.0,19963.0,249164.0,660552.0,73.84
22.245968,70.795962,2973.0,59229.0,946.3,0.071,7.04,0.0,1.0,5.0,50.0,100.0,59229.0,400925.0,733941.0,90.35
22.273755,70.746875,9809.0,201706.0,3122.3,0.252,3.04,0.0,6.0,5.0,50.0,20.0,201706.0,535100.0,743180.0,68.18
22.350653,70.800584,3842.0,36069.0,1222.9,0.47,1.18,0.0,0.0,5.0,49.2,100.0,36069.0,235829.0,629615.0,77.63
22.351637,70.871954,1567.0,15138.0,498.8,2.183,1.11,0.0,0.0,5.0,44.2,100.0,15138.0,60063.0,147669.0,72.1
22.311873,70.729176,13476.0,119731.0,4289.5,0.133,5.18,1.0,4.0,5.0,49.2,100.0,119731.0,366385.0,653189.0,76.54
22.275442,70.814747,26004.0,208647.0,8277.3,0.25,6.17,0.0,3.0,5.0,73.3,100.0,208647.0,550980.0,803409.0,86.83
22.359025,70.867516,1562.0,14057.0,497.2,2.792,0.94,0.0,0.0,5.0,44.2,100.0,14057.0,56019.0,139794.0,71.57
22.335236,70.746033,3058.0,40353.0,973.4,0.435,2.11,0.0,1.0,5.0,50.0,100.0,40353.0,356600.0,665516.0,85.43
22.284957,70.904634,1017.0,8970.0,323.7,0.722,0.0,0.0,0.0,5.0,44.2,100.0,8970.0,37872.0,136129.0,73.32
22.247644,70.882205,1129.0,10864.0,359.4,0.026,2.94,0.0,0.0,5.0,44.2,100.0,10864.0,60180.0,195519.0,82.24
22.310238,70.859336,3322.0,30012.0,1057.4,1.056,0.0,0.0,0.0,5.0,44.2,100.0,30012.0,159714.0,510442.0,73.31
22.350257,70.909667,761.0,5905.0,242.2,0.96,0.0,0.0,0.0,5.0,44.2,100.0,5905.0,24153.0,66453.0,73.91
22.252124,70.84877,2509.0,44254.0,798.6,2.092,0.0,0.0,0.0,5.0,50.0,100.0,44254.0,181639.0,482247.0,71.82
22.26349,70.837871,14772.0,92195.0,4702.1,1.246,0.0,0.0,0.0,5.0,75.0,60.0,92195.0,306137.0,632222.0,71.82
22.238387,70.784156,2138.0,25582.0,680.5,1.524,0.6,0.0,0.0,5.0,50.0,100.0,25582.0,298808.0,702672.0,76.0
22.308925,70.914202,823.0,6404.0,262.0,1.043,0.78,0.0,0.0,5.0,44.2,100.0,6404.0,30074.0,87632.0,78.05
22.265735,70.891452,1166.0,11347.0,371.1,0.658,0.0,0.0,0.0,5.0,44.2,100.0,11347.0,57220.0,190001.0,76.85
22.31564,70.786589,24975.0,223934.0,7949.8,0.094,3.88,1.0,4.0,5.0,49.2,100.0,223934.0,650151.0,833061.0,76.57
22.305666,70.860608,3163.0,30339.0,1006.8,0.639,0.0,0.0,0.0,5.0,44.2,100.0,30339.0,165355.0,506614.0,74.91
